customer_id,number_of_orders,Days in firstorder,Days in second_order,Days in third_order,Days in lastorder,days_since_last_order,average_ind_order_frequency,stages,stages_week_overtime,City,internalData__segmentation,final_group_median,group_avg_no_zeros,stages_by_groups,internalData__gender,average_order_frequency,female,days_since_firstorder,churn_group,berlin,churn_ind
55edbf00d2cde8187b9a252b,1,9/7/2015,NA,NA,9/7/2015,175,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,175,1,NA,1
55ee0382d3cde8882db0a7f9,1,9/7/2015,NA,NA,9/7/2015,175,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,175,1,NA,1
55eea5e4d2cde83d299a2533,1,9/8/2015,NA,NA,9/8/2015,174,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,174,1,NA,1
55eec6f9d3cde81c79f48b69,1,9/8/2015,NA,NA,9/8/2015,174,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,174,1,NA,1
55ce053cd2cde82e5b8d9c0b,1,8/17/2015,NA,NA,8/17/2015,196,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,196,1,NA,1
55f29083d4cde8c747e9835f,1,9/11/2015,NA,NA,9/11/2015,171,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,171,1,NA,1
55f2e0e4d4cde87a05e0b649,1,9/11/2015,NA,NA,9/11/2015,171,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,171,1,NA,1
55f3f3fbd2cde88202999795,1,9/12/2015,NA,NA,9/12/2015,170,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,170,1,NA,1
55f3fb16d3cde80913bcb46f,1,9/12/2015,NA,NA,9/12/2015,170,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,170,1,NA,1
55f6ccf4d4cde8432b86d8ce,1,9/14/2015,NA,NA,9/14/2015,168,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,168,1,NA,1
55f740aad2cde8d8362c7855,1,9/14/2015,NA,NA,9/14/2015,168,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,168,1,NA,1
55f74df7d2cde807372c794d,1,9/14/2015,NA,NA,9/14/2015,168,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,168,1,NA,1
55f7fe6ad3cde8026154af2f,1,9/15/2015,NA,NA,9/15/2015,167,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,167,1,NA,1
55f812c0d2cde84b582c77e8,1,9/15/2015,NA,NA,9/15/2015,167,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,167,1,NA,1
55f87e3bd3cde8ac3f8953af,1,9/15/2015,NA,NA,9/15/2015,167,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,167,1,NA,1
55f87ee3d4cde82a24d3033e,1,9/15/2015,NA,NA,9/15/2015,167,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,167,1,NA,1
55f89a5ed3cde87b3f8953f1,1,9/15/2015,NA,NA,9/15/2015,167,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,167,1,NA,1
55f6d259d2cde81c062c779c,1,9/14/2015,NA,NA,9/14/2015,168,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,168,1,NA,1
55f9dd19d4cde8c5753a4cb0,1,9/16/2015,NA,NA,9/16/2015,166,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,166,1,NA,1
55f95267d4cde88a693a4c9e,1,9/16/2015,NA,NA,9/16/2015,166,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,166,1,NA,1
55fb33d5d3cde8771772f3b4,1,9/17/2015,NA,NA,9/17/2015,165,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,165,1,NA,1
55f918d1d4cde8a97cd30392,1,9/16/2015,NA,NA,9/16/2015,166,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,166,1,NA,1
55fbcbded4cde8c93edd88e8,1,9/18/2015,NA,NA,9/18/2015,164,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,164,1,NA,1
55fc3d0cd4cde81878dd894e,1,9/18/2015,NA,NA,9/18/2015,164,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,164,1,NA,1
55fd4a37d4cde8277cdd890c,1,9/19/2015,NA,NA,9/19/2015,163,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,163,1,NA,1
55fe95d4d3cde81a1072f309,1,9/20/2015,NA,NA,9/20/2015,162,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,162,1,NA,1
55ff0795d2cde89c4a336d14,1,9/20/2015,NA,NA,9/20/2015,162,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,162,1,NA,1
55ff112dd4cde8d503dd8953,1,9/20/2015,NA,NA,9/20/2015,162,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,162,1,NA,1
55ffa8bad4cde8bd42dd88b0,1,9/21/2015,NA,NA,9/21/2015,161,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,161,1,NA,1
55ffb4dfd4cde8a942dd88e8,1,9/21/2015,NA,NA,9/21/2015,161,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,161,1,NA,1
56002b67d2cde8fe2267a159,1,9/21/2015,NA,NA,9/21/2015,161,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,161,1,NA,1
5600359fd2cde8ca4e67a026,1,9/21/2015,NA,NA,9/21/2015,161,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,161,1,NA,1
56011dfcd3cde8ce04c33829,1,9/23/2015,NA,NA,9/23/2015,159,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,159,1,NA,1
56013590d4cde88b0ef887fd,1,9/22/2015,NA,NA,9/22/2015,160,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,160,1,NA,1
560139d0d4cde8810ef8889d,1,9/22/2015,NA,NA,9/22/2015,160,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,160,1,NA,1
56025711d4cde8816f6e0cda,1,9/23/2015,NA,NA,9/23/2015,159,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,159,1,NA,1
560266e2d3cde802743a0411,1,9/23/2015,NA,NA,9/23/2015,159,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,159,1,NA,1
5602e210d3cde826527fbbb2,1,9/23/2015,NA,NA,9/23/2015,159,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,159,1,NA,1
5602e532d4cde8b91a270d06,1,9/23/2015,NA,NA,9/23/2015,159,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,159,1,NA,1
5602ee6bd4cde8bf1a270cf8,1,9/23/2015,NA,NA,9/23/2015,159,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,159,1,NA,1
5603041fd3cde825527fbc5d,1,9/23/2015,NA,NA,9/23/2015,159,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,159,1,NA,1
56030546d2cde8675e142ee7,1,9/23/2015,NA,NA,9/23/2015,159,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,159,1,NA,1
56016289d2cde8352552a8d6,1,9/29/2015,NA,NA,9/29/2015,153,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,153,1,NA,1
5603e531d4cde8442b31ef76,1,9/24/2015,NA,NA,9/24/2015,158,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,158,1,NA,1
5604708cd3cde8ec6b7c12ec,1,9/24/2015,NA,NA,9/24/2015,158,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,158,1,NA,1
560508bfd2cde8ee4ed865eb,1,9/25/2015,NA,NA,9/25/2015,157,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,157,1,NA,1
5604261dd4cde80537b358da,1,9/24/2015,NA,NA,9/24/2015,158,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,158,1,NA,1
56053806d2cde8796b1b4412,1,9/25/2015,NA,NA,9/25/2015,157,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,157,1,NA,1
56054bdad2cde8780588ff11,1,9/25/2015,NA,NA,9/25/2015,157,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,157,1,NA,1
5605cd04d2cde8403033684b,1,9/25/2015,NA,NA,9/25/2015,157,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,157,1,NA,1
560652b1d2cde89512336834,1,9/26/2015,NA,NA,9/26/2015,156,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,156,1,NA,1
5606ff02d3cde80657f97ce9,1,9/26/2015,NA,NA,9/26/2015,156,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,156,1,NA,1
5607d61bd3cde82951f97dab,1,9/28/2015,NA,NA,9/28/2015,154,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,154,1,NA,1
56094d10d4cde8c17dc8d2b1,1,9/28/2015,NA,NA,9/28/2015,154,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,154,1,NA,1
5609505cd2cde8f5658a280a,1,9/28/2015,NA,NA,9/28/2015,154,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,154,1,NA,1
560958bcd3cde8791cf97cb7,1,9/28/2015,NA,NA,9/28/2015,154,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,154,1,NA,1
560974fed2cde8e7720a1e93,1,9/28/2015,NA,NA,9/28/2015,154,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,154,1,NA,1
5609a86cd3cde88c4c0b4928,1,9/28/2015,NA,NA,9/28/2015,154,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,154,1,NA,1
56052e77d2cde8816b1b43f2,1,9/25/2015,NA,NA,9/25/2015,157,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,157,1,NA,1
560baea9d2cde8f579dd7624,1,9/30/2015,NA,NA,9/30/2015,152,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,152,1,NA,1
560bb6a6d2cde8127add759b,1,9/30/2015,NA,NA,9/30/2015,152,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,152,1,NA,1
560bd145d2cde8ef29dd7550,1,9/30/2015,NA,NA,9/30/2015,152,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,152,1,NA,1
560c49e3d4cde8d13a60814f,1,9/30/2015,NA,NA,9/30/2015,152,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,152,1,NA,1
560ccfb4d3cde82b2345ef7d,1,10/1/2015,NA,NA,10/1/2015,151,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,151,1,NA,1
560a4c96d4cde8365f65b9fd,1,9/29/2015,NA,NA,9/29/2015,153,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,153,1,NA,1
560c6815d4cde8fb3a60819b,1,9/30/2015,NA,NA,9/30/2015,152,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,152,1,NA,1
560e7668d2cde8ec0785f58d,1,10/2/2015,NA,NA,10/2/2015,150,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,150,1,NA,1
560ec628d2cde87d4985f56d,1,10/2/2015,NA,NA,10/2/2015,150,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,150,1,NA,1
560f9ae9d2cde8896785f544,1,10/3/2015,NA,NA,10/3/2015,149,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,149,1,NA,1
56112ad6d3cde80e249cc1c5,1,10/4/2015,NA,NA,10/4/2015,148,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,148,1,NA,1
5611b1edd4cde8161b1749b3,1,10/4/2015,NA,NA,10/4/2015,148,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,148,1,NA,1
561228bcd4cde8460a1749e1,1,10/5/2015,NA,NA,10/5/2015,147,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,147,1,NA,1
5612b22ed3cde8bf449cc22b,1,10/7/2015,NA,NA,10/7/2015,145,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,145,1,NA,1
5612b5e2d2cde83d2285f564,1,10/5/2015,NA,NA,10/5/2015,147,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,147,1,NA,1
5612bc7ad4cde89c7f174a50,1,10/5/2015,NA,NA,10/5/2015,147,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,147,1,NA,1
5613edcbd4cde8764317d681,1,10/6/2015,NA,NA,10/6/2015,146,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,146,1,NA,1
5615062fd2cde8a651c457dd,1,10/7/2015,NA,NA,10/7/2015,145,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,145,1,NA,1
56151224d4cde80d3867abc5,1,10/7/2015,NA,NA,10/7/2015,145,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,145,1,NA,1
56152183d2cde8aa51c45880,1,10/7/2015,NA,NA,10/7/2015,145,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,145,1,NA,1
561524a0d3cde8017c92c944,1,10/7/2015,NA,NA,10/7/2015,145,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,145,1,NA,1
56152908d4cde8083867ac40,1,10/7/2015,NA,NA,10/7/2015,145,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,145,1,NA,1
55f6c448d3cde8531c54ae75,1,9/14/2015,NA,NA,9/14/2015,168,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,168,1,NA,1
56157eb4d4cde8153267abe0,1,10/7/2015,NA,NA,10/7/2015,145,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,145,1,NA,1
5616633ed3cde8e67592c8f3,1,10/8/2015,NA,NA,10/8/2015,144,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,144,1,NA,1
56166942d3cde8157692c928,1,10/8/2015,NA,NA,10/8/2015,144,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,144,1,NA,1
5616af49d2cde81977c458b0,1,10/8/2015,NA,NA,10/8/2015,144,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,144,1,NA,1
56140a91d3cde8c53b7bb28e,1,10/6/2015,NA,NA,10/6/2015,146,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,146,1,NA,1
5617606bd4cde8d01667ab5b,1,10/9/2015,NA,NA,10/9/2015,143,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,143,1,NA,1
5617caa6d3cde8a9715f2845,1,10/9/2015,NA,NA,10/9/2015,143,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,143,1,NA,1
5618d00ed4cde8d3366c308b,1,10/10/2015,NA,NA,10/10/2015,142,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,142,1,NA,1
5618e754d4cde870376c30dc,1,10/10/2015,NA,NA,10/10/2015,142,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,142,1,NA,1
5618eaa5d2cde8a00e9dc05a,1,10/10/2015,NA,NA,10/10/2015,142,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,142,1,NA,1
561960ced2cde8ea479dc067,1,10/10/2015,NA,NA,10/10/2015,142,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,142,1,NA,1
561a8dffd2cde8203e9dc007,1,10/11/2015,NA,NA,10/11/2015,141,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,141,1,NA,1
561a91c2d3cde8536f162840,1,10/11/2015,NA,NA,10/11/2015,141,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,141,1,NA,1
561a9480d3cde8566f162880,1,10/11/2015,NA,NA,10/11/2015,141,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,141,1,NA,1
55f99355d2cde8f706de7bb0,1,10/11/2015,NA,NA,10/11/2015,141,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,141,1,NA,1
561af5dad3cde860291628e1,1,10/11/2015,NA,NA,10/11/2015,141,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,141,1,NA,1
561b7646d4cde822756c3178,1,10/12/2015,NA,NA,10/12/2015,140,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,140,1,NA,1
561b7d48d4cde874756c3178,1,10/12/2015,NA,NA,10/12/2015,140,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,140,1,NA,1
561b93c9d3cde8ad2c162853,1,10/12/2015,NA,NA,10/12/2015,140,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,140,1,NA,1
56157710d2cde86934c45779,1,10/7/2015,NA,NA,10/7/2015,145,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,145,1,NA,1
5618c63cd4cde800376c307b,1,10/10/2015,NA,NA,10/10/2015,142,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,142,1,NA,1
55f6f390d3cde8551c54af53,1,9/14/2015,NA,NA,9/14/2015,168,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,168,1,NA,1
56091acad2cde85b358a2875,1,9/28/2015,NA,NA,9/28/2015,154,0,Stage 3,Stage 3,Dublin,NA,32,32,Stage 3,NA,20.96551724,NA,154,1,NA,1
5479b2f1d4cde8bf069f5fed,88,11/29/2014,12/3/2014,12/7/2014,11/9/2015,112,4,Stage 3,Stage 3,London,NA,32,4,Stage 3,NA,50.32809917,NA,457,1,0,1
55a6777bd3cde8f1560c008b,58,7/15/2015,8/5/2015,8/7/2015,10/18/2015,134,2,Stage 3,Stage 3,London,WF,21,2,Stage 3,female,34.14745308,1,229,1,0,1
56322fead2cde8df39a11729,55,10/29/2015,10/30/2015,10/30/2015,2/25/2016,4,2,Stage 3,Stage 2,London,WF,21,2,Stage 2,male,36.96531792,0,123,0,0,0
54e74eb6d3cde81f21c09054,53,2/20/2015,2/25/2015,3/2/2015,2/23/2016,6,7,Stage 2,Stage 2,London,NA,32,7,Stage 2,NA,50.32809917,NA,374,0,0,0
54a12c2cd3cde8955fb58872,47,12/29/2014,1/2/2015,1/11/2015,2/28/2016,1,9,Stage 2,Stage 2,London,NA,32,9,Stage 2,NA,50.32809917,NA,427,0,0,0
54cd4626d2cde8cc29c480df,47,1/31/2015,2/8/2015,2/15/2015,2/28/2016,1,9,Stage 2,Stage 2,London,NA,32,9,Stage 2,NA,50.32809917,NA,394,0,0,0
54ccc3b0d2cde84429c4802b,46,1/31/2015,2/7/2015,2/14/2015,2/27/2016,2,9,Stage 2,Stage 2,London,NA,32,9,Stage 2,NA,50.32809917,NA,394,0,0,0
55b9f3fcd3cde8572062de8e,43,7/30/2015,7/30/2015,8/5/2015,2/3/2016,26,4,Stage 3,Stage 3,London,WF,21,4,Stage 3,female,34.14745308,1,214,0,0,0
54efa296d2cde82902494631,42,2/26/2015,3/5/2015,3/16/2015,2/24/2016,5,9,Stage 2,Stage 2,London,DCLA,32,9,Stage 2,male,37.77453581,0,368,0,0,0
56127dc7d4cde88546174a14,41,10/5/2015,10/5/2015,10/5/2015,2/7/2016,22,3,Stage 3,Stage 3,London,WF,21,3,Stage 3,female,34.14745308,1,147,0,0,0
55561778d2cde8de71da9c56,41,5/28/2015,6/2/2015,6/14/2015,2/26/2016,3,7,Stage 2,Stage 2,London,WF,21,7,Stage 2,male,36.96531792,0,277,0,0,0
54d3f82dd2cde8c03d51366a,40,2/5/2015,4/6/2015,6/11/2015,2/29/2016,0,10,Stage 2,Stage 2,London,NA,32,10,Stage 2,NA,50.32809917,NA,389,0,0,0
5538c204d3cde8b53a2c0ee9,40,4/23/2015,5/12/2015,5/14/2015,11/3/2015,118,5,Stage 3,Stage 3,London,WF,21,5,Stage 3,female,34.14745308,1,312,1,0,1
54d9092cd3cde84e21583030,38,2/9/2015,2/16/2015,2/24/2015,9/6/2015,176,6,Stage 3,Stage 3,London,NA,32,6,Stage 3,NA,50.32809917,NA,385,1,0,1
54e5c4d9d4cde86f15985eb7,38,2/19/2015,3/2/2015,3/8/2015,2/26/2016,3,10,Stage 2,Stage 2,London,NA,32,10,Stage 2,NA,50.32809917,NA,375,0,0,0
54e6e15cd4cde83111985ec0,38,2/20/2015,3/2/2015,3/9/2015,2/24/2016,5,10,Stage 2,Stage 2,London,NA,32,10,Stage 2,NA,50.32809917,NA,374,0,0,0
548c1ecbd4cde8a2569791ba,38,12/13/2014,12/20/2014,1/11/2015,12/28/2015,63,10,Stage 3,Stage 3,London,NA,32,10,Stage 3,NA,50.32809917,NA,443,0,0,0
54782adcd4cde8fa01c7395c,38,11/28/2014,12/4/2014,12/16/2014,2/26/2016,3,12,Stage 2,Stage 2,London,NA,32,12,Stage 2,NA,50.32809917,NA,458,0,0,0
548b2506d3cde80b47539f36,37,12/12/2014,1/25/2015,2/7/2015,2/28/2016,1,12,Stage 2,Stage 2,London,NA,32,12,Stage 2,NA,50.32809917,NA,444,0,0,0
54d4abe4d3cde8e9450332c5,37,2/6/2015,2/14/2015,2/24/2015,2/18/2016,11,10,Stage 3,Stage 2,London,NA,32,10,Stage 2,NA,50.32809917,NA,388,0,0,0
54b0587cd3cde8b879161a58,37,1/9/2015,1/19/2015,1/29/2015,2/28/2016,1,12,Stage 2,Stage 2,London,NA,32,12,Stage 2,NA,50.32809917,NA,416,0,0,0
55231706d2cde86c1ab4fbcd,36,4/6/2015,4/15/2015,4/26/2015,2/24/2016,5,9,Stage 2,Stage 2,London,DCLA,32,9,Stage 2,male,37.77453581,0,329,0,0,0
54764d21d3cde8d909c786c8,36,11/26/2014,12/8/2014,12/30/2014,2/29/2016,0,13,Stage 2,Stage 2,London,NA,32,13,Stage 2,NA,50.32809917,NA,460,0,0,0
550f2666d3cde8ca304b934b,36,3/22/2015,4/3/2015,4/4/2015,2/27/2016,2,10,Stage 2,Stage 2,London,DCLAWF,23,10,Stage 2,male,29.99358974,0,344,0,0,0
54824d53d3cde886684067c9,36,12/6/2014,12/21/2014,1/12/2015,2/28/2016,1,13,Stage 2,Stage 2,London,NA,32,13,Stage 2,NA,50.32809917,NA,450,0,0,0
54cdf5d5d3cde82d4e7d4092,35,2/1/2015,2/14/2015,2/21/2015,2/21/2016,8,11,Stage 2,Stage 2,London,NA,32,11,Stage 2,NA,50.32809917,NA,393,0,0,0
54a57992d3cde8cd64b58878,35,1/1/2015,1/9/2015,1/16/2015,2/20/2016,9,12,Stage 2,Stage 2,London,NA,32,12,Stage 2,NA,50.32809917,NA,424,0,0,0
554f1edfd2cde80d722381e8,34,5/10/2015,5/12/2015,5/26/2015,2/26/2016,3,9,Stage 2,Stage 2,London,LAWF,21,9,Stage 2,male,27.78195489,0,295,0,0,0
54887bbcd3cde8f63d9dcc15,34,12/10/2014,12/19/2014,1/5/2015,2/15/2016,14,13,Stage 3,Stage 2,London,NA,32,13,Stage 2,NA,50.32809917,NA,446,0,0,0
54b2a374d3cde8ac05161a2f,34,1/11/2015,1/20/2015,2/1/2015,2/22/2016,7,12,Stage 2,Stage 2,London,NA,32,12,Stage 2,NA,50.32809917,NA,414,0,0,0
550b14d6d3cde84c254b920b,33,3/19/2015,3/27/2015,4/3/2015,12/18/2015,73,9,Stage 3,Stage 3,London,DCLA,32,9,Stage 3,male,37.77453581,0,347,0,0,1
54d8b7e0d3cde8c573d30f8b,32,2/9/2015,2/18/2015,3/9/2015,2/21/2016,8,12,Stage 2,Stage 2,London,NA,32,12,Stage 2,NA,50.32809917,NA,385,0,0,0
550c4a0ad2cde88a31337579,32,3/20/2015,3/28/2015,3/31/2015,2/27/2016,2,11,Stage 2,Stage 2,London,HHLA,21,11,Stage 2,female,23.46666667,1,346,0,0,0
55c9f7a1d4cde83609813627,32,8/11/2015,8/27/2015,9/3/2015,12/23/2015,68,4,Stage 3,Stage 3,London,WF,21,4,Stage 3,female,34.14745308,1,202,0,0,1
54a9676bd2cde82e3aff9327,32,1/4/2015,1/14/2015,1/18/2015,2/29/2016,0,14,Stage 2,Stage 2,London,NA,32,14,Stage 2,NA,50.32809917,NA,421,0,0,0
548c6aebd4cde826569791e8,32,12/13/2014,12/18/2014,12/22/2014,2/18/2016,11,14,Stage 2,Stage 2,London,NA,32,14,Stage 2,NA,50.32809917,NA,443,0,0,0
555aeab8d4cde8620455376a,31,5/19/2015,6/15/2015,6/23/2015,2/29/2016,0,10,Stage 2,Stage 2,London,DCWF,26,10,Stage 2,female,34.29591837,1,286,0,0,0
54ba3b2cd3cde84f7a18ab2a,31,1/17/2015,2/27/2015,4/2/2015,2/26/2016,3,14,Stage 2,Stage 2,London,NA,32,14,Stage 2,NA,50.32809917,NA,408,0,0,0
55549c31d4cde83c6ddea308,31,5/14/2015,5/28/2015,6/5/2015,2/27/2016,2,10,Stage 2,Stage 2,London,LAWF,21,10,Stage 2,female,25.20408163,1,291,0,0,0
55002d30d3cde8e25f0c98dc,31,3/11/2015,5/7/2015,5/19/2015,2/26/2016,3,12,Stage 2,Stage 2,London,HHWF,14,12,Stage 2,female,16.93333333,1,355,0,0,0
552e2140d4cde8e13fb9659e,31,4/15/2015,4/20/2015,4/28/2015,2/14/2016,15,10,Stage 3,Stage 2,London,LAWF,21,10,Stage 2,female,25.20408163,1,320,0,0,0
